MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,INSTNO,PAYMETH,AMOUNT,CURRENCY,ARCHIVE_
300,LH,0401,2028-09-15,00074214,00000745,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060411,00002607,0001,P,515.00,EUR,
300,QF,0005,2028-08-08,00026212,00004516,0001,C,335.00,AUD,
300,AZ,0788,2028-07-18,00060294,00003767,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074289,00002017,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060252,00003618,0001,P,515.00,EUR,
300,DL,1699,2028-05-05,00044978,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074175,00003667,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060273,00003634,0001,P,515.00,EUR,
300,UA,0941,2028-08-27,00045030,00004516,0001,C,373.00,USD,
300,AZ,0788,2028-07-18,00060144,00001105,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074413,00002086,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060426,00002418,0001,P,515.00,EUR,
300,JL,0407,2028-05-10,00006212,00004516,0001,C,1353.00,JPY,
300,AZ,0788,2028-07-18,00060093,00003702,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074157,00002616,0001,C,316.00,EUR,
300,DL,0106,2028-04-10,00002976,00004516,0001,C,259.00,USD,
300,AZ,0788,2028-07-18,00060207,00003385,0001,P,515.00,EUR,
300,AZ,0788,2028-07-18,00060432,00000724,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074352,00000829,0001,C,316.00,EUR,
300,JL,0407,2028-04-09,00002111,00004516,0001,C,451.00,JPY,
300,AZ,0788,2028-07-18,00060123,00002029,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074284,00001207,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060327,00000079,0001,P,515.00,EUR,
300,JL,0408,2028-07-28,00040987,00004516,0001,C,451.00,JPY,
300,AZ,0788,2028-07-18,00060336,00000090,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074307,00002298,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060429,00000660,0001,P,515.00,EUR,
300,UA,0941,2028-04-15,00030124,00004516,0001,C,373.00,USD,
300,LH,0401,2028-09-15,00074388,00001066,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060228,00004537,0001,P,515.00,EUR,
300,DL,1699,2028-04-15,00041176,00004516,0001,C,179.00,USD,
300,AZ,0788,2028-07-18,00060174,00001499,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074332,00000151,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060129,00001804,0001,P,515.00,EUR,
300,AA,0026,2028-05-25,00047166,00004516,0001,C,259.00,USD,
300,LH,0401,2028-09-15,00074377,00002062,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060309,00000527,0001,P,515.00,EUR,
300,AZ,0788,2028-07-18,00060204,00004365,0001,P,515.00,EUR,
300,DL,1699,2028-03-30,00038035,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074110,00002062,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060342,00001519,0001,P,515.00,EUR,
300,JL,0408,2028-07-01,00038120,00004516,0001,C,451.00,JPY,
300,AZ,0788,2028-07-18,00060264,00001061,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074188,00003029,0001,C,316.00,EUR,
300,AZ,0788,2028-07-18,00060378,00000611,0001,P,515.00,EUR,
300,QF,0006,2028-05-03,00043200,00004516,0001,C,335.00,AUD,
300,AZ,0788,2028-07-18,00060312,00002799,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074281,00002700,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070632,00001141,0001,P,515.00,EUR,
300,SQ,0015,2028-06-17,00038511,00004516,0001,C,986.00,SGD,
300,LH,0401,2028-09-15,00074256,00001271,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070500,00002542,0001,P,515.00,EUR,
300,AA,0017,2028-09-12,00033192,00004516,0001,C,179.00,USD,
300,AZ,0788,2028-09-09,00070722,00002285,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074086,00000376,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070815,00000019,0001,P,515.00,EUR,
300,UA,0941,2028-08-23,00044654,00004516,0001,C,373.00,USD,
300,LH,0401,2028-09-15,00074320,00003559,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070539,00003562,0001,P,515.00,EUR,
300,AZ,0788,2028-09-09,00070617,00002972,0001,P,515.00,EUR,
300,SQ,0002,2028-06-19,00009651,00004516,0001,C,986.00,SGD,
300,LH,0401,2028-09-15,00074145,00000085,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070824,00003100,0001,P,515.00,EUR,
300,UA,3504,2028-05-10,00059169,00004516,0001,C,373.00,USD,
300,LH,0401,2028-09-15,00074280,00002339,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070761,00001374,0001,P,515.00,EUR,
300,AZ,0788,2028-09-09,00070689,00001374,0001,P,515.00,EUR,
300,AA,0017,2028-05-10,00008710,00004516,0001,C,359.00,USD,
300,LH,0401,2028-09-15,00074301,00004534,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070812,00002053,0001,P,515.00,EUR,
300,AZ,0788,2028-09-09,00070731,00003329,0001,P,515.00,EUR,
300,QF,0005,2028-05-10,00009071,00004516,0001,C,335.00,AUD,
300,LH,0401,2028-09-15,00074293,00004021,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070863,00002025,0001,P,515.00,EUR,
300,AZ,0788,2028-09-09,00070785,00001667,0001,P,515.00,EUR,
300,DL,0106,2028-06-12,00015141,00004516,0001,C,259.00,USD,
300,LH,0401,2028-09-15,00074109,00001431,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070740,00003614,0001,P,515.00,EUR,
300,UA,0007,2028-06-27,00012713,00004516,0001,C,179.00,USD,
300,AZ,0788,2028-09-09,00070758,00002980,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074058,00002812,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070659,00000459,0001,P,515.00,EUR,
300,AA,0026,2028-09-03,00060978,00004516,0001,C,259.00,USD,
300,LH,0401,2028-09-15,00074247,00000536,0001,C,316.00,EUR,
300,AZ,0788,2028-09-09,00070548,00001402,0001,P,515.00,EUR,
300,AZ,0788,2028-09-09,00070698,00003831,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074287,00002720,0001,C,316.00,EUR,
300,AA,0017,2028-07-31,00025193,00004516,0001,C,179.00,USD,
300,AZ,0788,2028-09-09,00070638,00000603,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074115,00004141,0001,C,316.00,EUR,
300,JL,0407,2028-09-12,00023674,00004516,0001,C,451.00,JPY,
300,AZ,0788,2028-09-09,00070734,00001880,0001,P,515.00,EUR,
300,AZ,0788,2028-09-09,00070644,00000872,0001,P,515.00,EUR,
300,LH,0401,2028-09-15,00074367,00004635,0001,C,316.00,EUR,
300,JL,0407,2028-09-06,00022668,00004516,0001,C,451.00,JPY,
300,JL,0407,2028-08-26,00021153,00004516,0001,C,451.00,JPY,
300,LH,0401,2028-09-15,00074226,00002022,0001,C,316.00,EUR,
300,JL,0407,2028-10-16,00026294,00004516,0001,C,451.00,JPY,
300,LH,0401,2028-09-15,00074170,00000954,0001,C,316.00,EUR,
300,LH,0401,2028-09-15,00074067,00002130,0001,C,316.00,EUR,
300,AA,0017,2028-08-07,00026391,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074380,00003924,0001,C,316.00,EUR,
300,QF,0005,2028-06-26,00018161,00004516,0001,C,335.00,AUD,
300,LH,0401,2028-09-15,00074172,00003908,0001,C,316.00,EUR,
300,SQ,0067,2028-04-03,00099913,00004516,0001,C,139.00,SGD,
300,LH,0401,2028-09-15,00074314,00002732,0001,C,316.00,EUR,
300,SQ,0066,2028-04-23,00065678,00004516,0001,C,279.00,SGD,
300,LH,0401,2028-09-15,00074199,00002724,0001,C,316.00,EUR,
300,SQ,0066,2028-07-28,00084440,00004516,0001,C,419.00,SGD,
300,LH,0401,2028-09-15,00074131,00004502,0001,C,316.00,EUR,
300,UA,3504,2028-09-10,00083713,00004516,0001,C,373.00,USD,
300,LH,0401,2028-09-15,00074167,00000360,0001,C,316.00,EUR,
300,UA,3516,2028-04-17,00093479,00004516,0001,C,259.00,USD,
300,LH,0401,2028-09-15,00074403,00001259,0001,C,316.00,EUR,
300,AA,0064,2028-08-10,00081364,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074154,00001283,0001,C,316.00,EUR,
300,DL,1984,2028-04-23,00080907,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074173,00000974,0001,C,316.00,EUR,
300,UA,3504,2028-07-16,00072308,00004516,0001,C,373.00,USD,
300,LH,0401,2028-09-15,00074209,00000934,0001,C,316.00,EUR,
300,DL,1699,2028-09-22,00072439,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074191,00001853,0001,C,316.00,EUR,
300,SQ,0066,2028-05-25,00071760,00004516,0001,C,279.00,SGD,
300,LH,0401,2028-09-15,00074160,00001761,0001,C,316.00,EUR,
300,AA,0017,2028-08-05,00026055,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074194,00003061,0001,C,316.00,EUR,
300,SQ,0015,2028-06-01,00035262,00004516,0001,C,986.00,SGD,
300,LH,0401,2028-09-15,00074121,00003784,0001,C,316.00,EUR,
300,JL,0408,2028-04-14,00029324,00004516,0001,C,451.00,JPY,
300,LH,0401,2028-09-15,00074368,00003683,0001,C,316.00,EUR,
300,SQ,0015,2028-05-28,00034232,00004516,0001,C,1972.00,SGD,
300,LH,0401,2028-09-15,00074052,00001415,0001,C,316.00,EUR,
300,JL,0408,2028-05-24,00033827,00004516,0001,C,451.00,JPY,
300,LH,0401,2028-09-15,00074134,00004113,0001,C,316.00,EUR,
300,AA,0017,2028-04-24,00005929,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074356,00004221,0001,C,316.00,EUR,
300,LH,0401,2028-09-15,00074044,00000914,0001,C,316.00,EUR,
300,UA,0007,2028-05-20,00007597,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074373,00001339,0001,C,316.00,EUR,
300,AA,0017,2028-05-03,00007588,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074068,00003077,0001,C,316.00,EUR,
300,AA,0017,2028-06-14,00015923,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074101,00004109,0001,C,316.00,EUR,
300,AA,0017,2028-05-23,00011615,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074119,00002451,0001,C,316.00,EUR,
300,JL,0407,2028-06-22,00012297,00004516,0001,C,451.00,JPY,
300,LH,0401,2028-09-15,00074260,00002254,0001,C,316.00,EUR,
300,DL,1699,2028-06-23,00054547,00004516,0001,C,179.00,USD,
300,LH,0401,2028-09-15,00074250,00002194,0001,C,316.00,EUR,
300,LH,0401,2028-09-15,00074362,00003527,0001,C,316.00,EUR,
300,LH,0401,2028-09-15,00074043,00001455,0001,C,316.00,EUR,
300,UA,3504,2028-04-14,00053698,00004516,0001,C,747.00,USD,
300,LH,0401,2028-08-08,00065915,00003065,0001,C,316.00,EUR,
300,DL,1699,2028-07-17,00059568,00004516,0001,C,179.00,USD,
300,LH,0401,2028-08-08,00065786,00001443,0001,C,316.00,EUR,
300,SQ,0015,2028-09-23,00057588,00004516,0001,C,986.00,SGD,
300,LH,0401,2028-08-08,00066128,00003800,0001,C,316.00,EUR,
300,QF,0006,2028-05-14,00044756,00004516,0001,C,335.00,AUD,
300,LH,0401,2028-08-08,00066026,00001893,0001,C,316.00,EUR,
300,SQ,0015,2028-07-22,00045088,00004516,0001,C,1972.00,SGD,
300,LH,0401,2028-08-08,00065891,00003832,0001,C,316.00,EUR,
300,LH,0401,2028-08-08,00066067,00000625,0001,C,316.00,EUR,
300,AA,0026,2028-05-16,00045821,00004516,0001,C,259.00,USD,
300,LH,0401,2028-08-08,00066053,00004619,0001,C,316.00,EUR,
300,UA,3504,2028-03-27,00050582,00004516,0001,C,373.00,USD,
300,LH,0401,2028-08-08,00066049,00000745,0001,C,316.00,EUR,
300,DL,1699,2028-06-05,00051092,00004516,0001,C,179.00,USD,
300,LH,0401,2028-08-08,00065951,00000476,0001,C,316.00,EUR,
300,DL,1699,2028-05-29,00049697,00004516,0001,C,179.00,USD,
300,LH,0401,2028-08-08,00065918,00003238,0001,C,316.00,EUR,
300,LH,0401,2028-08-08,00065941,00002017,0001,C,316.00,EUR,
300,SQ,0067,2028-07-04,00117706,00004516,0001,C,139.00,SGD,
300,DL,1984,2028-09-16,00109282,00004516,0001,C,179.00,USD,
300,LH,0401,2028-08-08,00066040,00003948,0001,C,316.00,EUR,
300,LH,0401,2028-08-08,00066070,00002471,0001,C,316.00,EUR,
300,UA,3516,2028-08-07,00115519,00004516,0001,C,259.00,USD,
300,LH,0401,2028-08-08,00065909,00002608,0001,C,316.00,EUR,
300,UA,3517,2028-07-28,00152425,00004516,0001,C,259.00,USD,
300,LH,0401,2028-08-08,00065864,00001749,0001,C,316.00,EUR,
300,UA,3517,2028-07-28,00152458,00004516,0001,C,259.00,USD,
300,LH,0401,2028-08-08,00065769,00003687,0001,C,316.00,EUR,
300,UA,3517,2028-08-18,00156479,00004516,0001,C,259.00,USD,
300,LH,0401,2028-08-08,00066088,00003029,0001,C,316.00,EUR,
300,SQ,0114,2028-07-28,00143817,00004516,0001,C,455.00,SGD,
300,LH,0401,2028-08-08,00065910,00001078,0001,C,316.00,EUR,
300,SQ,0114,2028-03-30,00136046,00004516,0001,C,151.00,SGD,
300,LH,0401,2028-08-08,00065844,00002901,0001,C,316.00,EUR,
300,SQ,0066,2028-07-15,00082098,00004516,0001,C,139.00,SGD,
300,LH,0401,2028-08-08,00065981,00001303,0001,C,316.00,EUR,
300,DL,1984,2028-04-30,00082149,00004516,0001,C,179.00,USD,
300,LH,0401,2028-08-08,00065947,00001616,0001,C,316.00,EUR,
300,UA,3516,2028-03-28,00089599,00004516,0001,C,259.00,USD,
300,LH,0401,2028-08-08,00066119,00003479,0001,C,316.00,EUR,
300,SQ,0066,2028-08-31,00091028,00004516,0001,C,139.00,SGD,
300,LH,0401,2028-08-08,00065780,00003820,0001,C,316.00,EUR,
300,SQ,0066,2028-08-04,00086041,00004516,0001,C,139.00,SGD,
300,LH,0401,2028-08-08,00065841,00000213,0001,C,316.00,EUR,
300,DL,1984,2028-05-31,00088316,00004516,0001,C,179.00,USD,
300,LH,0401,2028-08-08,00065840,00000213,0001,C,316.00,EUR,
300,AA,0026,2028-04-17,00042001,00004516,0001,C,259.00,USD,
300,LH,0401,2028-08-08,00066122,00001576,0001,C,316.00,EUR,
300,DL,1984,2028-08-04,00100749,00004516,0001,C,359.00,USD,
300,LH,0401,2028-08-08,00065822,00001736,0001,C,316.00,EUR,
300,SQ,0066,2028-09-11,00093502,00004516,0001,C,139.00,SGD,
300,LH,0401,2028-08-08,00066118,00002632,0001,C,316.00,EUR,
300,UA,3516,2028-04-28,00095521,00004516,0001,C,519.00,USD,
300,LH,0401,2028-08-08,00065963,00002571,0001,C,316.00,EUR,
300,DL,1984,2028-07-15,00097086,00004516,0001,C,179.00,USD,
300,LH,0401,2028-08-08,00065906,00001897,0001,C,316.00,EUR,
300,DL,1984,2028-07-28,00099631,00004516,0001,C,179.00,USD,
300,LH,0401,2028-08-08,00065867,00003980,0001,C,316.00,EUR,
300,SQ,0866,2028-04-22,00307025,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00065983,00003993,0001,C,316.00,EUR,
300,SQ,0866,2028-05-30,00314203,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00065956,00004583,0001,C,316.00,EUR,
300,SQ,0866,2028-06-04,00315026,00004516,0001,C,654.00,SGD,
300,LH,0401,2028-08-08,00066109,00003013,0001,C,316.00,EUR,
300,SQ,0866,2028-05-01,00308816,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00065885,00001102,0001,C,316.00,EUR,
300,SQ,0866,2028-05-26,00313549,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00065959,00002126,0001,C,316.00,EUR,
300,SQ,0866,2028-04-24,00307176,00004516,0001,C,436.00,SGD,
300,LH,0401,2028-08-08,00066043,00003105,0001,C,316.00,EUR,
300,SQ,0326,2028-06-13,00263476,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-08-08,00065966,00000797,0001,C,316.00,EUR,
300,LH,0401,2028-08-08,00065771,00002118,0001,C,316.00,EUR,
300,SQ,0866,2028-04-27,00307751,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00066046,00003435,0001,C,316.00,EUR,
300,SQ,0866,2028-08-25,00331200,00004516,0001,C,218.00,SGD,
300,SQ,0866,2028-08-10,00328272,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00065805,00003760,0001,C,316.00,EUR,
300,SQ,0866,2028-08-16,00329702,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00065868,00002893,0001,C,316.00,EUR,
300,LH,0401,2028-08-08,00065828,00004093,0001,C,316.00,EUR,
300,SQ,0866,2028-09-23,00337098,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00065793,00001708,0001,C,316.00,EUR,
300,SQ,0326,2028-07-16,00268250,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-08-08,00065814,00001034,0001,C,316.00,EUR,
300,SQ,0863,2028-05-14,00285196,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00065760,00000031,0001,C,316.00,EUR,
300,SQ,0326,2028-09-06,00275406,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-08-08,00066097,00001030,0001,C,316.00,EUR,
300,SQ,0863,2028-09-12,00298618,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00065939,00001038,0001,C,316.00,EUR,
300,SQ,0863,2028-07-07,00291040,00004516,0001,C,436.00,SGD,
300,LH,0401,2028-08-08,00065904,00003872,0001,C,316.00,EUR,
300,SQ,0863,2028-06-30,00290419,00004516,0001,C,218.00,SGD,
300,LH,0401,2028-08-08,00065763,00003386,0001,C,316.00,EUR,
300,SQ,0997,2028-05-15,00387681,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00065774,00003133,0001,C,316.00,EUR,
300,SQ,0997,2028-06-17,00394481,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00065802,00003133,0001,C,316.00,EUR,
300,SQ,0997,2028-08-26,00407843,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00066017,00003222,0001,C,316.00,EUR,
300,SQ,0997,2028-10-07,00414454,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00066068,00001500,0001,C,316.00,EUR,
300,SQ,0997,2028-07-12,00399212,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00065927,00001484,0001,C,316.00,EUR,
300,SQ,0997,2028-08-12,00405119,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00065901,00001732,0001,C,316.00,EUR,
300,SQ,0997,2028-08-03,00403570,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00065907,00002238,0001,C,316.00,EUR,
300,SQ,0988,2028-06-01,00352320,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00066124,00002110,0001,C,316.00,EUR,
300,SQ,0988,2028-05-28,00351796,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00065880,00004221,0001,C,316.00,EUR,
300,SQ,0988,2028-05-15,00348856,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00065933,00004073,0001,C,316.00,EUR,
300,SQ,0988,2028-05-17,00349311,00004516,0001,C,386.00,SGD,
300,SQ,0988,2028-05-01,00346562,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00066005,00001074,0001,C,316.00,EUR,
300,SQ,0988,2028-04-15,00343496,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00065796,00002315,0001,C,316.00,EUR,
300,LH,0401,2028-08-08,00066074,00000781,0001,C,316.00,EUR,
300,SQ,0988,2028-09-25,00375326,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00066091,00000721,0001,C,316.00,EUR,
300,SQ,0988,2028-08-10,00366103,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00065879,00004334,0001,C,316.00,EUR,
300,SQ,0988,2028-07-25,00363098,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00066092,00004575,0001,C,316.00,EUR,
300,SQ,0988,2028-08-03,00364579,00004516,0001,C,386.00,SGD,
300,LH,0401,2028-08-08,00066137,00001536,0001,C,316.00,EUR,
300,UA,3517,2028-08-06,00154102,00004516,0001,C,259.00,USD,
300,LH,0401,2028-08-08,00066077,00000524,0001,C,316.00,EUR,
300,SQ,0117,2028-07-28,00162173,00004516,0001,C,151.00,SGD,
300,LH,0401,2028-08-08,00065859,00000749,0001,C,316.00,EUR,
300,SQ,0117,2028-03-30,00148801,00004516,0001,C,151.00,SGD,
300,LH,0401,2028-05-26,00051615,00002620,0001,C,316.00,EUR,
300,UA,3517,2028-06-25,00146042,00004516,0001,C,259.00,USD,
300,LH,0401,2028-05-26,00051457,00003053,0001,C,316.00,EUR,
300,UA,3517,2028-10-28,00166213,00004516,0001,C,259.00,USD,
300,LH,0401,2028-05-26,00051640,00002676,0001,C,316.00,EUR,
300,UA,3516,2028-09-01,00120515,00004516,0001,C,259.00,USD,
300,LH,0401,2028-05-26,00051537,00001997,0001,C,316.00,EUR,
300,UA,3516,2028-09-05,00121474,00004516,0001,C,259.00,USD,
300,LH,0401,2028-05-26,00051610,00000725,0001,C,316.00,EUR,
300,UA,3516,2028-07-18,00111312,00004516,0001,C,259.00,USD,
300,LH,0401,2028-05-26,00051528,00004354,0001,C,316.00,EUR,
300,UA,3516,2028-06-16,00105477,00004516,0001,C,259.00,USD,
300,LH,0401,2028-05-26,00051651,00003740,0001,C,316.00,EUR,
300,UA,3516,2028-07-29,00113521,00004516,0001,C,259.00,USD,
300,LH,0401,2028-05-26,00051688,00003045,0001,C,316.00,EUR,
300,UA,3517,2028-04-30,00135198,00004516,0001,C,259.00,USD,
300,LH,0401,2028-05-26,00051552,00002467,0001,C,316.00,EUR,
300,SQ,0114,2028-06-05,00140337,00004516,0001,C,455.00,SGD,
300,LH,0401,2028-05-26,00051433,00001239,0001,C,316.00,EUR,
300,SQ,0114,2028-05-31,00140074,00004516,0001,C,151.00,SGD,
300,LH,0401,2028-05-26,00051507,00001861,0001,C,316.00,EUR,
300,LH,0401,2028-05-26,00051670,00003226,0001,C,316.00,EUR,
300,SQ,0325,2028-06-30,00233127,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-05-26,00051574,00002495,0001,C,316.00,EUR,
300,SQ,0325,2028-07-22,00237244,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-05-26,00051679,00001066,0001,C,316.00,EUR,
300,SQ,0325,2028-05-19,00224855,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-05-26,00051310,00001066,0001,C,316.00,EUR,
300,SQ,0325,2028-06-01,00227522,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-05-26,00051373,00000151,0001,C,316.00,EUR,
300,SQ,0325,2028-06-03,00227750,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-05-26,00051478,00001078,0001,C,316.00,EUR,
300,SQ,0325,2028-06-06,00228182,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-05-26,00051630,00000922,0001,C,316.00,EUR,
300,SQ,0326,2028-04-18,00255918,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-05-26,00051589,00003972,0001,C,316.00,EUR,
300,SQ,0326,2028-05-04,00258116,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-05-26,00051636,00001668,0001,C,316.00,EUR,
300,SQ,0161,2028-06-21,00201807,00004516,0001,C,420.00,SGD,
300,LH,0401,2028-05-26,00051601,00001191,0001,C,316.00,EUR,
300,SQ,0158,2028-08-25,00187352,00004516,0001,C,210.00,SGD,
300,LH,0401,2028-05-26,00051325,00001187,0001,C,316.00,EUR,
300,SQ,0325,2028-04-02,00215488,00004516,0001,C,2215.00,SGD,
300,LH,0401,2028-05-26,00051625,00003270,0001,C,316.00,EUR,
300,SQ,0325,2028-04-29,00221010,00004516,0001,C,738.00,SGD,
300,LH,0401,2028-05-26,00051649,00003262,0001,C,316.00,EUR,
300,SQ,0161,2028-07-15,00204712,00004516,0001,C,210.00,SGD,
300,LH,0401,2028-05-26,00051395,00001431,0001,C,316.00,EUR,
300,UA,0007,2028-07-14,00015389,00004515,0001,C,190.00,USD,
300,LH,0401,2028-05-26,00051335,00000520,0001,C,316.00,EUR,
300,UA,0941,2028-05-19,00033913,00004515,0001,C,395.00,USD,
300,LH,0401,2028-05-26,00051657,00000536,0001,C,316.00,EUR,
300,SQ,0015,2028-06-17,00038410,00004515,0001,C,1044.00,SGD,
300,LH,0401,2028-05-26,00051380,00002463,0001,C,316.00,EUR,
300,QF,0005,2028-07-25,00023832,00004515,0001,C,354.00,AUD,
300,LH,0401,2028-05-26,00051622,00002178,0001,C,316.00,EUR,
300,SQ,0015,2028-04-02,00023389,00004515,0001,C,1044.00,SGD,
300,LH,0401,2028-05-26,00051462,00002431,0001,C,316.00,EUR,
300,DL,0106,2028-08-04,00025445,00004515,0001,C,274.00,USD,
300,LH,0401,2028-05-26,00051667,00002274,0001,C,316.00,EUR,
300,UA,0007,2028-08-15,00019527,00004515,0001,C,190.00,USD,
300,LH,0401,2028-05-26,00051314,00002636,0001,C,316.00,EUR,
300,DL,0106,2028-06-29,00018533,00004515,0001,C,274.00,USD,
300,LH,0401,2028-05-26,00051607,00004157,0001,C,316.00,EUR,
300,QF,0005,2028-09-06,00031814,00004515,0001,C,354.00,AUD,
300,LH,0401,2028-05-26,00051364,00000246,0001,C,316.00,EUR,
300,DL,1699,2028-05-02,00044554,00004515,0001,C,190.00,USD,
300,LH,0401,2028-05-26,00051642,00003013,0001,C,316.00,EUR,
300,QF,0005,2028-04-14,00003578,00004515,0001,C,354.00,AUD,
300,LH,0401,2028-05-26,00051559,00002154,0001,C,316.00,EUR,
300,JL,0407,2028-05-15,00006954,00004515,0001,C,477.00,JPY,
300,LH,0401,2028-05-26,00051346,00000685,0001,C,316.00,EUR,
300,DL,1699,2028-05-25,00048993,00004515,0001,C,190.00,USD,
300,AA,0026,2028-07-07,00053072,00004515,0001,C,274.00,USD,
300,LH,0401,2028-05-26,00051377,00001179,0001,C,316.00,EUR,
300,SQ,0015,2028-07-29,00046541,00004515,0001,C,1044.00,SGD,
300,LH,0401,2028-05-26,00051511,00003129,0001,C,316.00,EUR,
300,UA,3504,2028-04-14,00053820,00004515,0001,C,395.00,USD,
300,LH,0401,2028-05-26,00051508,00002114,0001,C,316.00,EUR,
300,SQ,0015,2028-04-29,00028828,00004515,0001,C,1044.00,SGD,
300,LH,0401,2028-05-26,00051358,00003511,0001,C,316.00,EUR,
300,DL,0106,2028-08-22,00028807,00004515,0001,C,824.00,USD,
300,LH,0401,2028-05-26,00051400,00003503,0001,C,316.00,EUR,
300,SQ,0015,2028-07-20,00045068,00004515,0001,C,1044.00,SGD,
300,LH,0401,2028-05-26,00051523,00002286,0001,C,316.00,EUR,
300,DL,1699,2028-03-30,00038171,00004515,0001,C,190.00,USD,
