MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,TICKET,PLACE,ARCHIVE_
300,UA,7,2028-06-13,11011,3985,O,AIRPORT,
300,LH,400,2028-05-13,9548,3985,O,AIRPORT,
300,DL,1984,2028-09-07,107362,2765,O,AIRPORT,
300,AA,17,2028-05-12,9315,3985,O,AIRPORT,
300,AZ,789,2028-09-03,107358,2765,O,AIRPORT,
300,LH,400,2028-05-13,9251,3985,O,AIRPORT,
300,UA,3516,2028-06-25,107193,2765,O,AIRPORT,
300,LH,400,2028-06-06,14283,3985,O,AIRPORT,
300,UA,3516,2028-07-06,109044,2765,O,AIRPORT,
300,UA,7,2028-05-08,6019,3985,O,AIRPORT,
300,LH,402,2028-08-20,107883,2765,O,AIRPORT,
300,LH,400,2028-06-18,16310,3985,O,AIRPORT,
300,UA,3516,2028-04-01,90446,2765,O,AIRPORT,
300,UA,7,2028-07-23,16604,3985,O,AIRPORT,
300,LH,402,2028-05-14,88446,2765,O,AIRPORT,
300,AZ,555,2028-06-19,16596,3985,O,AIRPORT,
300,UA,3516,2028-04-19,94002,2765,O,AIRPORT,
300,UA,7,2028-06-29,12955,3985,O,AIRPORT,
300,LH,402,2028-05-29,91710,2765,O,AIRPORT,
300,UA,941,2028-05-06,32286,3985,O,AIRPORT,
300,DL,1984,2028-07-28,99798,2765,O,AIRPORT,
300,DL,106,2028-09-11,32797,3985,O,AIRPORT,
300,UA,3516,2028-04-30,96070,2765,O,AIRPORT,
300,AA,17,2028-09-01,31088,3985,O,AIRPORT,
300,AZ,789,2028-07-05,95689,2765,O,AIRPORT,
300,AA,17,2028-08-29,30807,3985,O,AIRPORT,
300,UA,3516,2028-04-22,94437,2765,O,AIRPORT,
300,QF,5,2028-09-03,31580,3985,O,AIRPORT,
300,AZ,789,2028-06-30,94885,2765,O,AIRPORT,
300,LH,400,2028-08-01,25076,3985,O,AIRPORT,
300,DL,1984,2028-07-15,97173,2765,O,AIRPORT,
300,QF,5,2028-09-17,33949,3985,O,AIRPORT,
300,UA,3516,2028-09-20,124771,2765,O,AIRPORT,
300,LH,400,2028-08-10,26994,3985,O,AIRPORT,
300,DL,106,2028-08-11,26987,3985,O,AIRPORT,
300,UA,3516,2028-11-06,128169,2765,O,AIRPORT,
300,AA,17,2028-08-09,26925,3985,O,AIRPORT,
300,LH,454,2028-05-24,126090,2765,O,AIRPORT,
300,QF,5,2028-08-10,26641,3985,O,AIRPORT,
300,UA,3516,2028-08-13,116438,2765,O,AIRPORT,
300,AA,17,2028-08-07,26290,3985,O,AIRPORT,
300,UA,3516,2028-09-07,121749,2765,O,AIRPORT,
300,LH,400,2028-08-08,26307,3985,O,AIRPORT,
300,AZ,790,2028-05-16,121459,2765,O,AIRPORT,
300,QF,5,2028-08-10,26534,3985,O,AIRPORT,
300,LH,402,2028-10-30,117479,2765,O,AIRPORT,
300,JL,408,2028-04-16,29548,3985,O,AIRPORT,
300,LH,454,2028-03-27,117934,2765,O,AIRPORT,
300,UA,941,2028-04-18,30426,3985,O,AIRPORT,
300,LH,454,2028-04-05,119023,2765,O,AIRPORT,
300,UA,941,2028-03-29,28062,3985,O,AIRPORT,
300,QF,5,2028-08-21,29079,3985,O,AIRPORT,
300,UA,3517,2028-07-31,152867,2765,O,AIRPORT,
300,LH,400,2028-08-21,29161,3985,O,AIRPORT,
300,UA,3517,2028-07-20,150474,2765,O,AIRPORT,
300,LH,400,2028-08-19,28668,3985,O,AIRPORT,
300,UA,941,2028-08-12,43409,3985,O,AIRPORT,
300,UA,3517,2028-08-27,157804,2765,O,AIRPORT,
300,UA,941,2028-08-14,43602,3985,O,AIRPORT,
300,AZ,790,2028-08-20,134761,2765,O,AIRPORT,
300,QF,6,2028-04-26,42232,3985,O,AIRPORT,
300,LH,400,2028-04-16,4212,3985,O,AIRPORT,
300,UA,3517,2028-05-11,137400,2765,O,AIRPORT,
300,LH,401,2028-04-11,42751,3985,O,AIRPORT,
300,UA,7,2028-04-27,4576,3985,O,AIRPORT,
300,AZ,791,2028-04-18,143935,2765,O,AIRPORT,
300,JL,408,2028-09-15,46593,3985,O,AIRPORT,
300,UA,3517,2028-06-23,145570,2765,O,AIRPORT,
300,AZ,788,2028-04-28,44781,3985,O,AIRPORT,
300,UA,941,2028-08-23,44495,3985,O,AIRPORT,
300,UA,3517,2028-05-20,139105,2765,O,AIRPORT,
300,AZ,788,2028-05-03,45317,3985,O,AIRPORT,
300,AZ,790,2028-09-18,138903,2765,O,AIRPORT,
300,UA,941,2028-06-30,38641,3985,O,AIRPORT,
300,LH,454,2028-09-04,140556,2765,O,AIRPORT,
300,UA,941,2028-07-03,38783,3985,O,AIRPORT,
300,LH,2462,2028-09-03,263869,2765,O,AIRPORT,
300,LH,400,2028-04-14,3674,3985,O,AIRPORT,
300,LH,2462,2028-09-03,263958,2765,O,AIRPORT,
300,DL,106,2028-10-15,36644,3985,O,AIRPORT,
300,LH,2462,2028-07-05,257012,2765,O,AIRPORT,
300,UA,941,2028-06-19,37391,3985,O,AIRPORT,
300,LH,2463,2028-05-13,273196,2765,O,AIRPORT,
300,LH,400,2028-10-01,37298,3985,O,AIRPORT,
300,DL,106,2028-11-02,37099,3985,O,AIRPORT,
300,LH,2436,2028-07-10,239404,2765,O,AIRPORT,
300,JL,408,2028-07-23,40437,3985,O,AIRPORT,
300,UA,7,2028-04-25,4041,3985,O,AIRPORT,
300,LH,2462,2028-04-09,247217,2765,O,AIRPORT,
300,LH,401,2028-04-05,41407,3985,O,AIRPORT,
300,LH,3577,2028-08-28,308279,2765,O,AIRPORT,
300,QF,6,2028-04-17,41208,3985,O,AIRPORT,
300,QF,6,2028-04-04,39181,3985,O,AIRPORT,
300,QF,6,2028-04-11,40117,3985,O,AIRPORT,
300,LH,3577,2028-08-28,308280,2765,O,AIRPORT,
300,QF,6,2028-08-29,59728,3985,O,AIRPORT,
300,LH,401,2028-06-26,57769,3985,O,AIRPORT,
300,LH,2463,2028-07-28,281920,2765,O,AIRPORT,
300,QF,6,2028-08-16,57820,3985,O,AIRPORT,
300,AZ,788,2028-07-06,58069,3985,O,AIRPORT,
300,LH,3577,2028-07-26,304389,2765,O,AIRPORT,
300,LH,401,2028-07-03,58881,3985,O,AIRPORT,
300,AZ,788,2028-07-11,59127,3985,O,AIRPORT,
300,LH,3577,2028-04-25,294106,2765,O,AIRPORT,
300,UA,3504,2028-06-08,64994,3985,O,AIRPORT,
300,AZ,788,2028-08-09,64421,3985,O,AIRPORT,
300,LH,3577,2028-05-29,297875,2765,O,AIRPORT,
300,DL,1699,2028-07-31,62160,3985,O,AIRPORT,
300,LH,2407,2028-05-29,197833,2765,O,AIRPORT,
300,AA,26,2028-09-07,61766,3985,O,AIRPORT,
300,AZ,788,2028-08-02,63311,3985,O,AIRPORT,
300,LH,2407,2028-05-17,196537,2765,O,AIRPORT,
300,AA,26,2028-09-18,63133,3985,O,AIRPORT,
300,DL,1699,2028-06-05,50999,3985,O,AIRPORT,
300,LH,2407,2028-04-27,194402,2765,O,AIRPORT,
300,AA,26,2028-06-23,51116,3985,O,AIRPORT,
300,LH,2415,2028-07-21,224488,2765,O,AIRPORT,
300,QF,6,2028-07-07,52099,3985,O,AIRPORT,
300,UA,3504,2028-03-27,50350,3985,O,AIRPORT,
300,LH,2407,2028-08-31,208505,2765,O,AIRPORT,
300,QF,6,2028-06-21,49959,3985,O,AIRPORT,
300,UA,3504,2028-04-22,55777,3985,O,AIRPORT,
300,LH,2415,2028-05-01,216563,2765,O,AIRPORT,
300,UA,3504,2028-04-27,56460,3985,O,AIRPORT,
300,DL,1699,2028-08-31,68226,3985,O,AIRPORT,
300,LH,2415,2028-04-20,215531,2765,O,AIRPORT,
300,LH,401,2028-08-26,69535,3985,O,AIRPORT,
300,LH,2402,2028-04-23,171180,2765,O,AIRPORT,
300,DL,1699,2028-09-11,70112,3985,O,AIRPORT,
300,AZ,788,2028-08-25,67742,3985,O,AIRPORT,
300,LH,2402,2028-04-25,171601,2765,O,AIRPORT,
300,AZ,788,2028-08-22,66978,3985,O,AIRPORT,
300,DL,1699,2028-08-27,67085,3985,O,AIRPORT,
300,JL,407,2028-08-12,19238,1621,O,AIRPORT,
300,DL,1984,2028-05-14,85004,3985,O,AIRPORT,
300,UA,7,2028-08-28,21423,1621,O,AIRPORT,
300,DL,1984,2028-05-27,87575,3985,O,AIRPORT,
300,AA,64,2028-06-20,75647,3985,O,AIRPORT,
300,DL,106,2028-07-15,21739,1621,O,AIRPORT,
300,UA,3504,2028-08-03,75680,3985,O,AIRPORT,
300,AA,64,2028-06-28,76788,3985,O,AIRPORT,
300,LH,400,2028-07-14,21488,1621,O,AIRPORT,
300,LH,401,2028-09-26,76591,3985,O,AIRPORT,
300,DL,1699,2028-10-01,73874,3985,O,AIRPORT,
300,UA,7,2028-08-28,21433,1621,O,AIRPORT,
300,AZ,789,2028-04-22,81317,3985,O,AIRPORT,
300,AZ,789,2028-04-24,81697,3985,O,AIRPORT,
300,AA,17,2028-06-23,17549,1621,O,AIRPORT,
300,DL,1984,2028-05-11,84317,3985,O,AIRPORT,
300,LH,402,2028-04-19,83960,3985,O,AIRPORT,
300,LH,400,2028-06-20,16972,1621,O,AIRPORT,
300,DL,1984,2028-05-11,84557,3985,O,AIRPORT,
300,UA,3504,2028-09-10,83610,3985,O,AIRPORT,
300,QF,5,2028-06-22,17086,1621,O,AIRPORT,
300,DL,1984,2028-04-12,78697,3985,O,AIRPORT,
300,QF,5,2028-07-01,18935,1621,O,AIRPORT,
300,AZ,789,2028-04-04,77921,3985,O,AIRPORT,
300,UA,3504,2028-08-14,77665,3985,O,AIRPORT,
300,AA,17,2028-06-28,18551,1621,O,AIRPORT,
300,DL,1984,2028-04-10,78301,3985,O,AIRPORT,
300,LH,401,2028-05-13,48649,1621,O,AIRPORT,
300,AA,64,2028-07-12,78086,3985,O,AIRPORT,
300,DL,1984,2028-08-20,104126,3985,O,AIRPORT,
300,LH,400,2028-07-30,24469,1621,O,AIRPORT,
300,AZ,789,2028-08-25,105690,3985,O,AIRPORT,
300,UA,3516,2028-05-23,100419,3985,O,AIRPORT,
300,JL,408,2028-09-22,47312,1621,O,AIRPORT,
300,UA,3516,2028-06-03,102759,3985,O,AIRPORT,
300,AA,26,2028-06-03,48356,1621,O,AIRPORT,
300,AZ,789,2028-09-25,111697,3985,O,AIRPORT,
300,DL,1984,2028-09-16,109206,3985,O,AIRPORT,
300,LH,401,2028-05-08,47938,1621,O,AIRPORT,
300,AZ,789,2028-09-10,108923,3985,O,AIRPORT,
300,UA,7,2028-09-04,22644,1621,O,AIRPORT,
300,DL,1984,2028-06-14,91131,3985,O,AIRPORT,
300,LH,402,2028-05-14,88794,3985,O,AIRPORT,
300,DL,106,2028-07-26,23686,1621,O,AIRPORT,
300,AA,17,2028-07-22,23365,1621,O,AIRPORT,
300,AZ,555,2028-07-22,23361,1621,O,AIRPORT,
300,JL,407,2028-05-15,6826,1621,O,AIRPORT,
300,DL,106,2028-05-18,10306,1621,O,AIRPORT,
300,LH,400,2028-05-02,7210,1621,O,AIRPORT,
300,QF,5,2028-05-19,10665,1621,O,AIRPORT,
300,JL,407,2028-06-08,10461,1621,O,AIRPORT,
300,AA,17,2028-05-19,10793,1621,O,AIRPORT,
300,DL,106,2028-05-11,9050,1621,O,AIRPORT,
300,JL,407,2028-06-02,9304,1621,O,AIRPORT,
300,DL,106,2028-05-14,9291,1621,O,AIRPORT,
300,UA,7,2028-05-29,8923,1621,O,AIRPORT,
300,AZ,789,2028-06-26,93967,3985,O,AIRPORT,
300,DL,1984,2028-06-18,91721,3985,O,AIRPORT,
300,AZ,789,2028-07-25,99559,3985,O,AIRPORT,
300,UA,3516,2028-05-21,99875,3985,O,AIRPORT,
300,UA,3516,2028-04-28,95887,3985,O,AIRPORT,
300,AZ,789,2028-07-05,95631,3985,O,AIRPORT,
300,DL,1984,2028-06-29,94112,3985,O,AIRPORT,
300,UA,3516,2028-04-24,94909,3985,O,AIRPORT,
300,DL,1984,2028-07-17,97345,3985,O,AIRPORT,
300,UA,3516,2028-09-10,122789,3985,O,AIRPORT,
300,UA,3517,2028-04-03,129693,3985,O,AIRPORT,
300,LH,454,2028-05-24,126004,3985,O,AIRPORT,
300,LH,454,2028-05-31,126811,3985,O,AIRPORT,
300,UA,3516,2028-08-02,114431,3985,O,AIRPORT,
300,AZ,790,2028-03-26,114401,3985,O,AIRPORT,
300,AZ,790,2028-05-07,120363,3985,O,AIRPORT,
300,LH,454,2028-04-18,121150,3985,O,AIRPORT,
300,LH,454,2028-04-23,121548,3985,O,AIRPORT,
300,UA,3516,2028-08-20,117890,3985,O,AIRPORT,
300,AZ,791,2028-07-05,152643,3985,O,AIRPORT,
300,UA,3517,2028-07-31,152906,3985,O,AIRPORT,
300,LH,455,2028-06-03,153316,3985,O,AIRPORT,
300,AZ,791,2028-05-17,147158,3985,O,AIRPORT,
300,UA,3517,2028-07-11,148989,3985,O,AIRPORT,
300,AZ,791,2028-05-30,148653,3985,O,AIRPORT,
300,LH,455,2028-08-15,161611,3985,O,AIRPORT,
300,AZ,791,2028-09-21,161361,3985,O,AIRPORT,
300,AZ,791,2028-09-23,161675,3985,O,AIRPORT,
300,LH,455,2028-06-29,156256,3985,O,AIRPORT,
300,UA,3517,2028-08-11,155153,3985,O,AIRPORT,
300,LH,455,2028-07-22,158838,3985,O,AIRPORT,
300,UA,3517,2028-08-31,158729,3985,O,AIRPORT,
300,LH,455,2028-07-13,157894,3985,O,AIRPORT,
300,AZ,790,2028-08-29,136019,3985,O,AIRPORT,
300,UA,3517,2028-04-26,134288,3985,O,AIRPORT,
300,AZ,790,2028-09-07,137292,3985,O,AIRPORT,
300,AZ,790,2028-09-07,137253,3985,O,AIRPORT,
300,AZ,790,2028-07-20,130340,3985,O,AIRPORT,
300,AZ,790,2028-07-22,130929,3985,O,AIRPORT,
300,UA,3517,2028-04-08,130598,3985,O,AIRPORT,
300,LH,454,2028-07-19,133646,3985,O,AIRPORT,
300,UA,3517,2028-04-23,133566,3985,O,AIRPORT,
300,AZ,791,2028-04-18,143909,3985,O,AIRPORT,
300,LH,454,2028-10-01,144471,3985,O,AIRPORT,
300,UA,3517,2028-06-12,143387,3985,O,AIRPORT,
300,LH,454,2028-10-07,144769,3985,O,AIRPORT,
300,LH,454,2028-08-28,139429,3985,O,AIRPORT,
300,LH,454,2028-08-24,138781,3985,O,AIRPORT,
300,AZ,790,2028-09-18,138996,3985,O,AIRPORT,
300,LH,454,2028-09-04,140406,3985,O,AIRPORT,
300,LH,454,2028-09-04,140440,3985,O,AIRPORT,
300,UA,3517,2028-10-19,165856,3985,O,AIRPORT,
300,UA,3517,2028-09-22,164187,3985,O,AIRPORT,
300,LH,2462,2028-08-28,262802,3985,O,AIRPORT,
300,LH,2462,2028-09-19,265977,3985,O,AIRPORT,
300,LH,2462,2028-08-31,263325,3985,O,AIRPORT,
300,LH,2462,2028-07-30,259590,3985,O,AIRPORT,
300,LH,2463,2028-05-29,274944,3985,O,AIRPORT,
300,LH,2463,2028-05-13,273225,3985,O,AIRPORT,
300,LH,2463,2028-05-02,272043,3985,O,AIRPORT,
300,LH,2436,2028-04-16,233856,3985,O,AIRPORT,
300,LH,2462,2028-05-04,249891,3985,O,AIRPORT,
300,LH,3577,2028-08-28,308137,3985,O,AIRPORT,
300,LH,3577,2028-08-31,308619,3985,O,AIRPORT,
300,LH,2463,2028-09-19,288249,3985,O,AIRPORT,
300,LH,2463,2028-08-10,283420,3985,O,AIRPORT,
300,LH,2463,2028-08-28,285446,3985,O,AIRPORT,
300,LH,3577,2028-07-19,303562,3985,O,AIRPORT,
300,LH,2407,2028-07-28,204490,3985,O,AIRPORT,
300,LH,2407,2028-08-15,206679,3985,O,AIRPORT,
300,LH,2402,2028-10-21,190320,3985,O,AIRPORT,
300,LH,2407,2028-05-17,196661,3985,O,AIRPORT,
300,LH,2415,2028-07-03,222560,3985,O,AIRPORT,
300,LH,2415,2028-06-24,221891,3985,O,AIRPORT,
300,LH,2407,2028-09-15,210578,3985,O,AIRPORT,
300,LH,2407,2028-09-15,210594,3985,O,AIRPORT,
300,LH,2407,2028-08-21,207308,3985,O,AIRPORT,
300,LH,2407,2028-09-04,208974,3985,O,AIRPORT,
300,LH,2407,2028-09-02,208711,3985,O,AIRPORT,
300,LH,2415,2028-04-27,216270,3985,O,AIRPORT,
300,LH,2402,2028-07-01,178956,3985,O,AIRPORT,
300,LH,2402,2028-03-27,168227,3985,O,AIRPORT,
300,LH,2402,2028-05-24,174712,3985,O,AIRPORT,
300,LH,2402,2028-05-26,175000,3985,O,AIRPORT,
300,LH,400,2028-07-03,19236,3904,O,AIRPORT,
300,JL,407,2028-08-14,19564,3904,O,AIRPORT,
300,QF,5,2028-07-10,20530,3904,O,AIRPORT,
300,LH,400,2028-06-27,17880,3904,O,AIRPORT,
300,QF,5,2028-06-20,16845,3904,O,AIRPORT,
300,JL,407,2028-08-08,18656,3904,O,AIRPORT,
300,DL,1699,2028-05-22,48399,3904,O,AIRPORT,
300,JL,407,2028-09-21,24778,3904,O,AIRPORT,
300,QF,5,2028-07-30,24588,3904,O,AIRPORT,
300,DL,1699,2028-05-16,47324,3904,O,AIRPORT,
300,AA,26,2028-06-01,48160,3904,O,AIRPORT,
300,DL,106,2028-07-22,22864,3904,O,AIRPORT,
300,JL,407,2028-08-30,21857,3904,O,AIRPORT,
300,AZ,555,2028-07-18,22336,3904,O,AIRPORT,
300,QF,5,2028-04-20,4995,3904,O,AIRPORT,
300,LH,400,2028-04-21,5066,3904,O,AIRPORT,
300,JL,407,2028-05-13,6702,3904,O,AIRPORT,
300,AA,17,2028-05-19,10769,3904,O,AIRPORT,
300,LH,400,2028-05-20,10541,3904,O,AIRPORT,
300,QF,5,2028-03-31,993,3904,O,AIRPORT,
300,QF,5,2028-05-06,8130,3904,O,AIRPORT,
300,QF,5,2028-05-17,10046,3904,O,AIRPORT,
300,LH,400,2028-05-11,9029,3904,O,AIRPORT,
300,AZ,555,2028-06-14,15998,3904,O,AIRPORT,
300,QF,5,2028-05-28,12576,3904,O,AIRPORT,
300,AZ,555,2028-05-28,12355,3904,O,AIRPORT,
300,QF,5,2028-04-25,6092,3904,O,AIRPORT,
300,QF,5,2028-06-04,13498,3904,O,AIRPORT,
300,DL,106,2028-06-03,13364,3904,O,AIRPORT,
300,QF,5,2028-09-08,32448,3904,O,AIRPORT,
300,AZ,555,2028-09-10,33175,3904,O,AIRPORT,
300,LH,400,2028-09-08,32838,3904,O,AIRPORT,
300,JL,408,2028-05-15,32766,3904,O,AIRPORT,
300,LH,400,2028-04-12,3077,3904,O,AIRPORT,
300,DL,106,2028-09-02,30973,3904,O,AIRPORT,
300,AZ,555,2028-09-18,34835,3904,O,AIRPORT,
300,DL,106,2028-09-20,34762,3904,O,AIRPORT,
300,JL,408,2028-05-22,33494,3904,O,AIRPORT,
300,JL,408,2028-06-02,34717,3904,O,AIRPORT,
300,QF,5,2028-09-19,34379,3904,O,AIRPORT,
300,LH,400,2028-09-13,34289,3904,O,AIRPORT,
300,JL,407,2028-04-14,2703,3904,O,AIRPORT,
300,QF,5,2028-08-10,26930,3904,O,AIRPORT,
300,JL,407,2028-11-01,26805,3904,O,AIRPORT,
300,DL,106,2028-08-15,27440,3904,O,AIRPORT,
300,LH,400,2028-08-04,25628,3904,O,AIRPORT,
300,AA,17,2028-08-07,26442,3904,O,AIRPORT,
300,UA,7,2028-10-03,26427,3904,O,AIRPORT,
300,JL,407,2028-04-16,3055,3904,O,AIRPORT,
300,JL,408,2028-04-23,30215,3904,O,AIRPORT,
300,AA,17,2028-08-18,28508,3904,O,AIRPORT,
300,AA,17,2028-04-08,2856,3904,O,AIRPORT,
300,LH,400,2028-08-21,29155,3904,O,AIRPORT,
300,QF,5,2028-04-16,4343,3904,O,AIRPORT,
300,JL,408,2028-08-15,42934,3904,O,AIRPORT,
300,AZ,788,2028-04-22,43180,3904,O,AIRPORT,
300,QF,6,2028-05-07,43971,3904,O,AIRPORT,
300,UA,941,2028-08-01,42020,3904,O,AIRPORT,
300,JL,408,2028-08-06,42103,3904,O,AIRPORT,
300,UA,941,2028-07-29,41781,3904,O,AIRPORT,
300,LH,401,2028-04-11,42830,3904,O,AIRPORT,
300,JL,408,2028-09-11,46062,3904,O,AIRPORT,
300,QF,5,2028-04-18,4677,3904,O,AIRPORT,
300,QF,5,2028-11-09,37784,3904,O,AIRPORT,
300,DL,1699,2028-04-01,38603,3904,O,AIRPORT,
300,QF,6,2028-03-26,38164,3904,O,AIRPORT,
300,AZ,555,2028-10-04,36551,3904,O,AIRPORT,
300,LH,400,2028-09-24,36587,3904,O,AIRPORT,
300,AZ,555,2028-10-22,37182,3904,O,AIRPORT,
300,AZ,788,2028-04-10,40871,3904,O,AIRPORT,
300,UA,941,2028-07-16,40405,3904,O,AIRPORT,
300,UA,7,2028-04-25,4148,3904,O,AIRPORT,
300,QF,6,2028-04-08,39926,3904,O,AIRPORT,
300,LH,401,2028-07-12,60844,3904,O,AIRPORT,
300,DL,1699,2028-07-08,57487,3904,O,AIRPORT,
300,AZ,788,2028-07-11,59126,3904,O,AIRPORT,
300,AZ,788,2028-07-09,58396,3904,O,AIRPORT,
300,QF,6,2028-10-02,63748,3904,O,AIRPORT,
300,QF,6,2028-09-12,61557,3904,O,AIRPORT,
300,LH,401,2028-07-25,63149,3904,O,AIRPORT,
300,QF,6,2028-06-30,51365,3904,O,AIRPORT,
300,AA,26,2028-06-28,51814,3904,O,AIRPORT,
300,QF,6,2028-07-11,52715,3904,O,AIRPORT,
300,QF,6,2028-07-05,51926,3904,O,AIRPORT,
300,DL,1699,2028-05-29,49868,3904,O,AIRPORT,
300,AZ,788,2028-06-23,55519,3904,O,AIRPORT,
300,DL,1699,2028-06-29,55904,3904,O,AIRPORT,
300,QF,6,2028-08-05,56229,3904,O,AIRPORT,
300,AZ,788,2028-06-28,56441,3904,O,AIRPORT,
300,AZ,788,2028-06-21,54961,3904,O,AIRPORT,
300,AZ,788,2028-09-05,69794,3904,O,AIRPORT,
300,DL,1699,2028-09-04,69043,3904,O,AIRPORT,
300,DL,1699,2028-09-07,69265,3904,O,AIRPORT,
300,AA,26,2028-11-11,66041,3904,O,AIRPORT,
300,UA,3504,2028-06-11,65131,3904,O,AIRPORT,
300,AZ,788,2028-08-25,67524,3904,O,AIRPORT,
300,AA,64,2028-04-05,67145,3904,O,AIRPORT,
300,AZ,788,2028-10-26,75395,3904,O,AIRPORT,
300,LH,401,2028-09-15,74261,3904,O,AIRPORT,
300,DL,1699,2028-10-24,74733,3904,O,AIRPORT,
300,DL,1699,2028-10-24,74732,3904,O,AIRPORT,
300,LH,401,2028-10-09,77485,3904,O,AIRPORT,
300,LH,401,2028-09-26,76480,3904,O,AIRPORT,
300,DL,1699,2028-09-18,71521,3904,O,AIRPORT,
300,DL,1699,2028-09-18,71712,3904,O,AIRPORT,
300,UA,3504,2028-07-07,70356,3904,O,AIRPORT,
300,AA,64,2028-06-02,73701,3904,O,AIRPORT,
300,AA,64,2028-05-26,72999,3904,O,AIRPORT,
300,DL,1984,2028-04-30,82170,3904,O,AIRPORT,
300,AZ,789,2028-04-22,81572,3904,O,AIRPORT,
300,LH,402,2028-04-17,83455,3904,O,AIRPORT,
300,AA,64,2028-08-26,83132,3904,O,AIRPORT,
300,LH,401,2028-11-01,78917,3904,O,AIRPORT,
300,UA,3504,2028-08-19,78559,3904,O,AIRPORT,
300,LH,401,2028-11-09,79189,3904,O,AIRPORT,
300,AZ,789,2028-04-11,79054,3904,O,AIRPORT,
300,LH,402,2028-04-01,80476,3904,O,AIRPORT,
300,AA,64,2028-07-25,79645,3904,O,AIRPORT,
300,LH,402,2028-03-30,79743,3904,O,AIRPORT,
300,AZ,789,2028-09-27,112113,3904,O,AIRPORT,
300,LH,402,2028-09-11,112773,3904,O,AIRPORT,
300,DL,1984,2028-08-29,105757,3904,O,AIRPORT,
300,UA,3516,2028-06-14,105009,3904,O,AIRPORT,
300,UA,3516,2028-05-25,100807,3904,O,AIRPORT,
300,AZ,789,2028-07-31,100901,3904,O,AIRPORT,
300,AZ,789,2028-07-29,100432,3904,O,AIRPORT,
300,LH,402,2028-08-31,110475,3904,O,AIRPORT,
300,LH,402,2028-09-02,110628,3904,O,AIRPORT,
300,AZ,789,2028-09-12,109411,3904,O,AIRPORT,
300,UA,3516,2028-07-18,111554,3904,O,AIRPORT,
300,AZ,789,2028-09-25,111711,3904,O,AIRPORT,
300,LH,402,2028-08-15,106881,3904,O,AIRPORT,
300,DL,1984,2028-09-16,109062,3904,O,AIRPORT,
300,AZ,789,2028-09-05,108092,3904,O,AIRPORT,
300,AZ,789,2028-09-07,108306,3904,O,AIRPORT,
300,AZ,789,2028-06-06,90268,3904,O,AIRPORT,
300,LH,402,2028-05-25,90856,3904,O,AIRPORT,
300,AZ,789,2028-06-21,93284,3904,O,AIRPORT,
300,AZ,789,2028-06-19,92737,3904,O,AIRPORT,
300,LH,402,2028-05-31,91860,3904,O,AIRPORT,
300,DL,1984,2028-06-21,92327,3904,O,AIRPORT,
300,DL,1984,2028-06-18,92043,3904,O,AIRPORT,
300,LH,402,2028-07-11,99909,3904,O,AIRPORT,
300,UA,3516,2028-04-22,94457,3904,O,AIRPORT,
300,DL,1984,2028-07-02,94646,3904,O,AIRPORT,
300,AZ,789,2028-07-02,95289,3904,O,AIRPORT,
300,AZ,789,2028-07-18,98374,3904,O,AIRPORT,
300,LH,402,2028-06-25,96748,3904,O,AIRPORT,
300,LH,454,2028-06-06,127729,3904,O,AIRPORT,
300,AZ,790,2028-06-21,126323,3904,O,AIRPORT,
300,UA,3516,2028-08-11,116095,3904,O,AIRPORT,
300,UA,3516,2028-07-29,113498,3904,O,AIRPORT,
300,LH,402,2028-09-18,114128,3904,O,AIRPORT,
300,LH,454,2028-04-21,121187,3904,O,AIRPORT,
300,LH,454,2028-04-21,121182,3904,O,AIRPORT,
300,LH,454,2028-03-29,118208,3904,O,AIRPORT,
300,LH,454,2028-03-29,118260,3904,O,AIRPORT,
300,UA,3517,2028-08-04,153730,3904,O,AIRPORT,
300,UA,3517,2028-07-04,147620,3904,O,AIRPORT,
300,AZ,791,2028-05-26,148209,3904,O,AIRPORT,
300,UA,3517,2028-06-29,146648,3904,O,AIRPORT,
300,LH,455,2028-04-26,149212,3904,O,AIRPORT,
300,LH,455,2028-07-26,159444,3904,O,AIRPORT,
300,LH,455,2028-07-28,159469,3904,O,AIRPORT,
300,AZ,791,2028-08-07,156443,3904,O,AIRPORT,
300,AZ,791,2028-08-30,158869,3904,O,AIRPORT,
300,AZ,791,2028-08-14,157077,3904,O,AIRPORT,
300,LH,455,2028-07-11,157564,3904,O,AIRPORT,
300,UA,3517,2028-04-26,134267,3904,O,AIRPORT,
300,LH,454,2028-08-17,137681,3904,O,AIRPORT,
300,UA,3517,2028-04-10,131308,3904,O,AIRPORT,
300,UA,3517,2028-04-15,131963,3904,O,AIRPORT,
300,AZ,790,2028-07-29,131693,3904,O,AIRPORT,
300,AZ,790,2028-07-22,130803,3904,O,AIRPORT,
300,UA,3517,2028-06-16,144355,3904,O,AIRPORT,
300,LH,455,2028-03-30,146223,3904,O,AIRPORT,
300,LH,454,2028-08-26,139086,3904,O,AIRPORT,
300,AZ,790,2028-09-18,138878,3904,O,AIRPORT,
300,UA,3517,2028-11-06,166463,3904,O,AIRPORT,
300,LH,455,2028-09-09,164450,3904,O,AIRPORT,
300,LH,2462,2028-09-19,265993,3904,O,AIRPORT,
300,LH,2462,2028-10-27,267635,3904,O,AIRPORT,
300,LH,2462,2028-07-03,256581,3904,O,AIRPORT,
300,LH,2462,2028-07-21,258742,3904,O,AIRPORT,
