MANDT,CARRID,CONNID,FLDATE,PRICE,CURRENCY,PLANETYPE,SEATSMAX,SEATSOCC,PAYMENTSUM,SEATSMAX_B,SEATSOCC_B,SEATSMAX_F,SEATSOCC_F
300,AA,0017,2026-07-09,422.94,USD,747-400,385,367,190830.66,31,30,21,20
300,AA,0026,2026-07-09,611.01,USD,A310-300,280,263,187183.16,22,19,10,10
300,AZ,0555,2026-07-09,185.00,EUR,DC-10-10,380,366,85059.30,41,39,18,18
300,LH,0454,2026-07-10,965.00,EUR,A310-300,280,271,308346.45,22,21,10,10
300,LH,2402,2026-07-10,242.00,EUR,A321,220,211,63181.36,22,20,11,10
300,UA,3504,2026-07-10,879.82,USD,DC-10-10,380,368,406688.66,41,39,18,17
300,LH,2407,2026-07-10,242.00,EUR,A321,220,204,61961.68,22,20,11,11
300,LH,2415,2026-07-10,242.00,EUR,727-200,189,184,56090.76,18,17,11,11
300,LH,2436,2026-07-10,242.00,EUR,737-200,130,122,36520.22,10,8,8,8
300,LH,2462,2026-07-10,242.00,EUR,A319,220,205,62022.18,22,21,10,10
300,JL,0408,2026-07-10,1061.36,JPY,A319,220,213,279137.56,22,22,10,9
300,LH,0400,2026-07-10,666.00,EUR,DC-10-10,380,362,303735.96,41,39,18,17
300,LH,0401,2026-07-10,666.00,EUR,DC-10-10,380,368,309563.46,41,39,18,18
300,SQ,0326,2026-07-10,1737.55,SGD,A310-300,280,275,562219.54,22,22,10,10
300,SQ,0997,2026-07-10,910.15,SGD,747-400,385,375,417932.24,31,30,21,20
300,JL,0407,2026-07-10,1061.36,JPY,A310-300,280,270,336970.99,22,21,10,10
300,UA,0007,2026-07-10,422.94,USD,A310-300,280,271,132811.72,22,21,10,9
300,LH,2463,2026-07-10,242.00,EUR,A321,220,214,64243.74,22,21,11,11
300,LH,3577,2026-07-10,185.00,EUR,A321,220,204,47868.75,22,21,11,11
300,AA,0064,2026-07-10,422.94,USD,A319,220,207,107283.18,22,20,10,9
300,QF,0005,2026-07-10,788.64,AUD,747-400,385,372,362711.44,31,31,21,21
300,LH,0402,2026-07-11,666.00,EUR,747-400,385,366,300013.02,31,30,21,20
300,SQ,0067,2026-07-11,329.31,SGD,747-400,385,385,155018.49,31,31,21,21
300,SQ,0114,2026-07-11,357.44,SGD,737-200,130,129,57126.18,10,10,8,8
300,LH,0455,2026-07-11,965.00,EUR,A319,220,215,255667.10,22,20,10,10
300,SQ,0117,2026-07-11,357.44,SGD,A319,220,217,95847.66,22,22,10,10
300,SQ,0158,2026-07-11,494.79,SGD,A321,220,220,135601.92,22,22,11,11
300,SQ,0161,2026-07-11,494.79,SGD,A321,220,211,130564.97,22,21,11,11
300,UA,3516,2026-07-11,611.01,USD,DC-10-10,380,366,284486.60,41,40,18,18
300,SQ,0863,2026-07-11,512.99,SGD,A319,220,216,136998.88,22,22,10,10
300,UA,3517,2026-07-11,611.01,USD,747-400,385,363,271038.30,31,29,21,20
300,QF,0006,2026-07-11,788.64,AUD,A310-300,280,269,249060.60,22,22,10,10
300,AZ,0788,2026-07-11,1030.00,EUR,DC-10-10,380,370,482070.90,41,39,18,18
300,AZ,0789,2026-07-11,1030.00,EUR,747-400,385,372,468361.60,31,30,21,20
300,SQ,0015,2026-07-11,2320.04,SGD,DC-10-10,380,380,1113689.06,41,41,18,18
300,AZ,0790,2026-07-11,1014.00,EUR,A310-300,280,267,315080.22,22,21,10,9
300,DL,0106,2026-07-11,611.01,USD,DC-10-10,380,360,276885.65,41,39,18,17
300,SQ,0325,2027-07-11,1737.55,SGD,747-400,385,385,817431.10,31,31,21,21
300,DL,1699,2027-07-11,422.94,USD,DC-10-10,380,362,192006.53,41,39,18,17
300,DL,1984,2027-07-11,422.94,USD,747-400,385,372,195191.29,31,31,21,21
300,SQ,0066,2027-07-11,329.31,SGD,DC-10-10,380,374,155169.95,41,40,18,18
300,AA,0017,2027-07-11,422.94,USD,747-400,385,374,193554.46,31,30,21,20
300,AA,0026,2027-07-11,611.01,USD,A310-300,280,264,190519.27,22,21,10,10
300,AZ,0555,2027-07-11,185.00,EUR,DC-10-10,380,366,85333.10,41,40,18,17
300,LH,0454,2027-07-12,965.00,EUR,A310-300,280,267,300838.75,22,21,10,9
300,LH,2402,2027-07-12,242.00,EUR,A321,220,205,62375.50,22,20,11,11
300,UA,0941,2027-07-12,879.82,USD,A319,220,211,231102.72,22,21,10,10
300,UA,3504,2027-07-12,879.82,USD,DC-10-10,380,358,395215.92,41,40,18,17
300,LH,2407,2027-07-12,242.00,EUR,A321,220,214,64040.46,22,21,11,10
300,LH,2415,2027-07-12,242.00,EUR,727-200,189,178,55587.40,18,18,11,11
300,SQ,0866,2027-07-12,512.99,SGD,DC-10-10,380,370,238657.95,41,40,18,18
300,SQ,0988,2027-07-12,910.15,SGD,DC-10-10,380,378,434542.56,41,41,18,18
300,LH,2436,2027-07-12,242.00,EUR,737-200,130,117,33921.14,10,9,8,6
300,LH,2462,2027-07-12,242.00,EUR,A319,220,207,62196.42,22,21,10,10
300,JL,0408,2027-07-12,1061.36,JPY,A319,220,213,277747.20,22,22,10,9
300,LH,0400,2027-07-12,666.00,EUR,DC-10-10,380,369,308964.06,41,39,18,18
300,SQ,0002,2027-07-12,2320.04,SGD,A319,220,220,626178.89,22,22,10,10
300,LH,0401,2027-07-12,666.00,EUR,DC-10-10,380,366,308005.02,41,40,18,18
300,AZ,0791,2027-07-12,1014.00,EUR,A319,220,209,263082.30,22,21,10,10
300,SQ,0326,2027-07-12,1737.55,SGD,A310-300,280,280,564704.29,22,22,10,10
300,SQ,0997,2027-07-12,910.15,SGD,747-400,385,385,429646.01,31,31,21,21
300,JL,0407,2027-07-12,1061.36,JPY,A310-300,280,265,326675.94,22,21,10,8
300,UA,0007,2027-07-12,422.94,USD,A310-300,280,269,132972.49,22,21,10,10
300,LH,2463,2027-07-12,242.00,EUR,A321,220,205,61059.02,22,19,11,10
300,LH,3577,2027-07-12,185.00,EUR,A321,220,213,49030.55,22,20,11,11
300,AA,0064,2027-07-12,422.94,USD,A319,220,213,111706.99,22,22,10,9
300,QF,0005,2027-07-12,788.64,AUD,747-400,385,369,355692.74,31,29,21,20
300,LH,0402,2027-07-13,666.00,EUR,747-400,385,374,305094.60,31,29,21,20
300,SQ,0067,2027-07-13,329.31,SGD,747-400,385,384,154679.33,31,31,21,21
300,SQ,0114,2027-07-13,357.44,SGD,737-200,130,130,56779.37,10,10,8,8
300,LH,0455,2027-07-13,965.00,EUR,A319,220,213,251228.10,22,21,10,9
300,SQ,0117,2027-07-13,357.44,SGD,A319,220,210,93124.00,22,21,10,10
300,SQ,0158,2027-07-13,494.79,SGD,A321,220,220,135809.74,22,22,11,11
300,SQ,0161,2027-07-13,494.79,SGD,A321,220,220,136606.37,22,22,11,11
300,UA,3516,2027-07-13,611.01,USD,DC-10-10,380,370,283221.84,41,40,18,17
300,SQ,0863,2027-07-13,512.99,SGD,A319,220,218,138886.70,22,22,10,10
300,UA,3517,2027-07-13,611.01,USD,747-400,385,366,272461.95,31,30,21,19
300,QF,0006,2027-07-13,788.64,AUD,A310-300,280,271,252617.34,22,22,10,10
300,AZ,0788,2027-07-13,1030.00,EUR,DC-10-10,380,360,470009.60,41,38,18,18
300,AZ,0789,2027-07-13,1030.00,EUR,747-400,385,372,475993.90,31,31,21,21
300,SQ,0015,2027-07-13,2320.04,SGD,DC-10-10,380,378,1100905.60,41,41,18,18
300,AZ,0790,2027-07-13,1014.00,EUR,A310-300,280,269,317250.18,22,21,10,9
300,DL,0106,2027-07-13,611.01,USD,DC-10-10,380,358,277948.82,41,40,18,18
300,SQ,0325,2027-07-13,1737.55,SGD,747-400,385,380,812062.04,31,31,21,21
300,DL,1699,2027-07-13,422.94,USD,DC-10-10,380,367,197538.63,41,41,18,18
300,DL,1984,2027-07-13,422.94,USD,747-400,385,368,189870.69,31,29,21,20
300,SQ,0066,2027-07-13,329.31,SGD,DC-10-10,380,380,157639.90,41,41,18,18
300,AA,0017,2027-07-13,422.94,USD,747-400,385,371,192932.68,31,29,21,21
300,AA,0026,2027-07-13,611.01,USD,A310-300,280,262,188692.36,22,21,10,10
300,AZ,0555,2027-07-13,185.00,EUR,DC-10-10,380,368,86193.35,41,41,18,18
300,LH,0454,2027-07-14,965.00,EUR,A310-300,280,271,305876.05,22,21,10,10
300,LH,2402,2027-07-14,242.00,EUR,A321,220,211,64115.48,22,21,11,11
300,UA,0941,2027-07-14,879.82,USD,A319,220,213,230847.60,22,21,10,10
300,UA,3504,2027-07-14,879.82,USD,DC-10-10,380,369,406741.50,41,38,18,18
300,LH,2407,2027-07-14,242.00,EUR,A321,220,213,64522.04,22,21,11,11
300,LH,2415,2027-07-14,242.00,EUR,727-200,189,181,55258.28,18,17,11,11
300,SQ,0866,2027-07-14,512.99,SGD,DC-10-10,380,380,245162.67,41,41,18,18
300,SQ,0988,2027-07-14,910.15,SGD,DC-10-10,380,370,424303.43,41,40,18,18
300,LH,2436,2027-07-14,242.00,EUR,737-200,130,128,37679.40,10,8,8,8
300,LH,2462,2027-07-14,242.00,EUR,A319,220,212,63338.66,22,22,10,9
300,JL,0408,2027-07-14,1061.36,JPY,A319,220,208,275454.63,22,22,10,9
300,LH,0400,2027-07-14,666.00,EUR,DC-10-10,380,366,307219.14,41,40,18,17
300,SQ,0002,2027-07-14,2320.04,SGD,A319,220,218,628499.08,22,22,10,10
300,LH,0401,2027-07-14,666.00,EUR,DC-10-10,380,368,312620.40,41,41,18,18
300,AZ,0791,2027-07-14,1014.00,EUR,A319,220,213,267523.62,22,21,10,10
300,SQ,0326,2027-07-14,1737.55,SGD,A310-300,280,280,570021.08,22,22,10,10
300,SQ,0997,2027-07-14,910.15,SGD,747-400,385,381,424439.84,31,31,21,21
300,JL,0407,2027-07-14,1061.36,JPY,A310-300,280,262,327195.78,22,19,10,10
300,UA,0007,2027-07-14,422.94,USD,A310-300,280,271,132321.18,22,22,10,8
300,LH,2463,2027-07-14,242.00,EUR,A321,220,208,63384.64,22,22,11,10
300,LH,3577,2027-07-14,185.00,EUR,A321,220,214,49628.10,22,22,11,11
300,AA,0064,2027-07-14,422.94,USD,A319,220,208,108814.15,22,21,10,9
300,QF,0005,2027-07-14,788.64,AUD,747-400,385,371,363145.31,31,31,21,20
300,LH,0402,2027-07-15,666.00,EUR,747-400,385,371,305187.84,31,30,21,21
300,SQ,0067,2027-07-15,329.31,SGD,747-400,385,385,155897.84,31,31,21,21
300,SQ,0114,2027-07-15,357.44,SGD,737-200,130,120,52693.88,10,9,8,7
300,LH,0455,2027-07-15,965.00,EUR,A319,220,214,252781.75,22,22,10,9
300,SQ,0117,2027-07-15,357.44,SGD,A319,220,212,94332.11,22,21,10,10
300,SQ,0158,2027-07-15,494.79,SGD,A321,220,210,130233.47,22,21,11,11
300,SQ,0161,2027-07-15,494.79,SGD,A321,220,212,131816.81,22,21,11,11
300,UA,3516,2027-07-15,611.01,USD,DC-10-10,380,363,279476.32,41,39,18,17
300,UA,3517,2027-07-15,611.01,USD,747-400,385,372,277466.13,31,30,21,20
300,AZ,0788,2027-07-15,1030.00,EUR,DC-10-10,380,361,469463.70,41,38,18,18
300,DL,0106,2027-07-15,611.01,USD,DC-10-10,380,362,278706.43,41,38,18,17
300,DL,1699,2027-07-15,422.94,USD,DC-10-10,380,360,191088.57,41,38,18,17
300,DL,1984,2027-07-15,422.94,USD,747-400,385,371,194193.08,31,31,21,20
300,SQ,0066,2027-07-15,329.31,SGD,DC-10-10,380,374,153688.10,41,40,18,18
300,UA,0941,2027-07-16,879.82,USD,A319,220,209,230777.15,22,21,10,10
300,UA,3504,2027-07-16,879.82,USD,DC-10-10,380,367,405888.08,41,40,18,17
300,LH,2415,2027-07-16,242.00,EUR,727-200,189,180,56061.72,18,18,11,11
300,SQ,0863,2027-07-16,512.99,SGD,A319,220,220,140225.61,22,22,10,10
300,SQ,0866,2027-07-16,512.99,SGD,DC-10-10,380,380,245711.58,41,41,18,18
300,SQ,0988,2027-07-16,910.15,SGD,DC-10-10,380,380,433705.22,41,41,18,18
300,LH,2462,2027-07-16,242.00,EUR,A319,220,206,61221.16,22,19,10,10
300,QF,0006,2027-07-16,788.64,AUD,A310-300,280,271,250290.89,22,22,10,9
300,AZ,0789,2027-07-16,1030.00,EUR,747-400,385,373,469010.50,31,29,21,20
300,SQ,0002,2027-07-16,2320.04,SGD,A319,220,220,632234.21,22,22,10,10
300,LH,0401,2027-07-16,666.00,EUR,DC-10-10,380,369,306519.84,41,38,18,17
300,SQ,0015,2027-07-16,2320.04,SGD,DC-10-10,380,380,1107935.40,41,41,18,18
300,AZ,0790,2027-07-16,1014.00,EUR,A310-300,280,271,321022.26,22,21,10,10
300,AZ,0791,2027-07-16,1014.00,EUR,A319,220,206,259867.92,22,21,10,9
300,SQ,0325,2027-07-16,1737.55,SGD,747-400,385,382,812305.25,31,31,21,21
300,SQ,0326,2027-07-16,1737.55,SGD,A310-300,280,280,567675.49,22,22,10,10
300,SQ,0997,2027-07-16,910.15,SGD,747-400,385,382,429591.25,31,31,21,21
300,JL,0407,2027-07-16,1061.36,JPY,A310-300,280,271,338276.46,22,22,10,10
300,AA,0017,2027-07-16,422.94,USD,747-400,385,373,194552.50,31,30,21,21
300,AA,0026,2027-07-16,611.01,USD,A310-300,280,271,195505.12,22,22,10,10
300,AA,0064,2027-07-16,422.94,USD,A319,220,212,111516.78,22,21,10,10
300,AZ,0555,2027-07-16,185.00,EUR,DC-10-10,380,368,85203.60,41,40,18,16
300,QF,0005,2027-07-16,788.64,AUD,747-400,385,374,363878.56,31,30,21,21
300,LH,0402,2027-07-17,666.00,EUR,747-400,385,374,304508.52,31,30,21,20
300,SQ,0067,2027-07-17,329.31,SGD,747-400,385,378,152074.51,31,30,21,21
300,LH,0454,2027-07-17,965.00,EUR,A310-300,280,270,302440.65,22,21,10,9
300,SQ,0114,2027-07-17,357.44,SGD,737-200,130,127,56547.03,10,10,8,8
300,LH,0455,2027-07-17,965.00,EUR,A319,220,214,253437.95,22,21,10,9
300,LH,2402,2027-07-17,242.00,EUR,A321,220,213,64580.12,22,21,11,11
300,SQ,0117,2027-07-17,357.44,SGD,A319,220,219,97073.78,22,22,10,10
300,LH,2407,2027-07-17,242.00,EUR,A321,220,208,63292.68,22,21,11,11
300,UA,3517,2027-07-17,611.01,USD,747-400,385,374,279011.99,31,29,21,21
300,LH,2436,2027-07-17,242.00,EUR,737-200,130,124,37580.18,10,9,8,8
300,JL,0408,2027-07-17,1061.36,JPY,A319,220,206,276282.44,22,22,10,10
300,LH,0400,2027-07-17,666.00,EUR,DC-10-10,380,368,309676.68,41,41,18,18
300,DL,0106,2027-07-17,611.01,USD,DC-10-10,380,362,279390.79,41,40,18,17
300,DL,1699,2027-07-17,422.94,USD,DC-10-10,380,367,196231.73,41,41,18,17
300,DL,1984,2027-07-17,422.94,USD,747-400,385,374,195567.60,31,30,21,21
300,UA,0007,2027-07-17,422.94,USD,A310-300,280,263,130561.68,22,21,10,10
300,SQ,0066,2027-07-17,329.31,SGD,DC-10-10,380,380,157241.35,41,41,18,18
300,LH,2463,2027-07-17,242.00,EUR,A321,220,213,64316.34,22,21,11,11
300,LH,3577,2027-07-17,185.00,EUR,A321,220,213,48305.35,22,20,11,10
300,UA,0941,2027-07-18,879.82,USD,A319,220,207,228982.35,22,22,10,10
300,SQ,0158,2027-07-18,494.79,SGD,A321,220,213,131797.01,22,21,11,11
300,SQ,0161,2027-07-18,494.79,SGD,A321,220,220,136418.32,22,22,11,11
300,UA,3516,2027-07-18,611.01,USD,DC-10-10,380,369,283625.10,41,39,18,18
300,SQ,0863,2027-07-18,512.99,SGD,A319,220,218,139722.89,22,22,10,10
300,SQ,0866,2027-07-18,512.99,SGD,DC-10-10,380,379,244742.02,41,41,18,18
300,SQ,0988,2027-07-18,910.15,SGD,DC-10-10,380,380,434233.14,41,41,18,18
300,QF,0006,2027-07-18,788.64,AUD,A310-300,280,264,243469.10,22,21,10,9
300,AZ,0788,2027-07-18,1030.00,EUR,DC-10-10,380,358,462511.20,41,39,18,17
300,AZ,0789,2027-07-18,1030.00,EUR,747-400,385,371,468639.70,31,30,21,21
300,SQ,0002,2027-07-18,2320.04,SGD,A319,220,220,631051.05,22,22,10,10
300,SQ,0015,2027-07-18,2320.04,SGD,DC-10-10,380,378,1096961.58,41,41,18,18
300,AZ,0790,2027-07-18,1014.00,EUR,A310-300,280,270,318568.38,22,21,10,9
300,AZ,0791,2027-07-18,1014.00,EUR,A319,220,205,262017.60,22,21,10,10
300,SQ,0325,2027-07-18,1737.55,SGD,747-400,385,381,815849.83,31,31,21,21
300,AA,0017,2027-07-18,422.94,USD,747-400,385,371,193609.53,31,31,21,20
300,AA,0026,2027-07-18,611.01,USD,A310-300,280,270,193409.36,22,21,10,10
300,AZ,0555,2027-07-18,185.00,EUR,DC-10-10,380,368,85532.90,41,41,18,17
300,LH,0454,2027-07-19,965.00,EUR,A310-300,280,271,301253.70,22,20,10,9
300,LH,2402,2027-07-19,242.00,EUR,A321,220,212,64413.14,22,21,11,11
300,UA,3504,2027-07-19,879.82,USD,DC-10-10,380,366,399535.84,41,40,18,16
300,LH,2407,2027-07-19,242.00,EUR,A321,220,213,64526.88,22,21,11,11
300,LH,2415,2027-07-19,242.00,EUR,727-200,189,184,57017.62,18,18,11,11
300,LH,2436,2027-07-19,242.00,EUR,737-200,130,119,35436.06,10,9,8,7
300,LH,2462,2027-07-19,242.00,EUR,A319,220,213,63689.56,22,21,10,10
300,JL,0407,2027-07-19,1061.36,JPY,A310-300,280,264,330507.39,22,21,10,10
300,JL,0408,2027-07-19,1061.36,JPY,A319,220,213,282512.58,22,22,10,10
300,LH,0400,2027-07-19,666.00,EUR,DC-10-10,380,365,305667.36,41,39,18,17
300,LH,0401,2027-07-19,666.00,EUR,DC-10-10,380,363,305700.66,41,40,18,18
300,SQ,0326,2027-07-19,1737.55,SGD,A310-300,280,278,564391.36,22,22,10,10
300,SQ,0997,2027-07-19,910.15,SGD,747-400,385,385,432230.69,31,31,21,21
300,UA,0007,2027-07-19,422.94,USD,A310-300,280,263,131492.17,22,21,10,10
300,LH,2463,2027-07-19,242.00,EUR,A321,220,213,64323.60,22,22,11,10
300,LH,3577,2027-07-19,185.00,EUR,A321,220,210,48867.75,22,21,11,11
300,AA,0064,2027-07-19,422.94,USD,A319,220,211,111829.70,22,22,10,10
300,QF,0005,2027-07-19,788.64,AUD,747-400,385,371,358445.07,31,29,21,21
300,LH,0402,2027-07-20,666.00,EUR,747-400,385,372,302510.52,31,30,21,20
300,SQ,0067,2027-07-20,329.31,SGD,747-400,385,377,152245.71,31,30,21,21
300,SQ,0114,2027-07-20,357.44,SGD,737-200,130,130,57151.07,10,10,8,8
300,LH,0455,2027-07-20,965.00,EUR,A319,220,212,249935.00,22,21,10,9
300,SQ,0117,2027-07-20,357.44,SGD,A319,220,220,97263.19,22,22,10,10
300,SQ,0158,2027-07-20,494.79,SGD,A321,220,220,137323.81,22,22,11,11
300,SQ,0161,2027-07-20,494.79,SGD,A321,220,212,131732.69,22,21,11,11
300,SQ,0863,2027-07-20,512.99,SGD,A319,220,220,139374.03,22,22,10,10
300,UA,3516,2027-07-20,611.01,USD,DC-10-10,380,359,276286.89,41,39,18,18
300,UA,3517,2027-07-20,611.01,USD,747-400,385,365,277545.52,31,30,21,21
300,QF,0006,2027-07-20,788.64,AUD,A310-300,280,264,242120.40,22,21,10,9
300,AZ,0788,2027-07-20,1030.00,EUR,DC-10-10,380,368,479392.90,41,41,18,18
300,AZ,0789,2027-07-20,1030.00,EUR,747-400,385,374,470431.90,31,30,21,20
300,SQ,0015,2027-07-20,2320.04,SGD,DC-10-10,380,378,1104292.96,41,41,18,18
300,AZ,0790,2027-07-20,1014.00,EUR,A310-300,280,271,318406.14,22,20,10,9
300,DL,0106,2027-07-20,611.01,USD,DC-10-10,380,362,277655.51,41,38,18,17
300,SQ,0325,2027-07-20,1737.55,SGD,747-400,385,375,793730.80,31,30,21,20
300,DL,1699,2027-07-20,422.94,USD,DC-10-10,380,366,195161.59,41,39,18,18
300,DL,1984,2027-07-20,422.94,USD,747-400,385,368,190797.00,31,29,21,21
300,SQ,0066,2027-07-20,329.31,SGD,DC-10-10,380,380,157531.14,41,41,18,18
300,AA,0017,2027-07-20,422.94,USD,747-400,385,373,194848.66,31,31,21,21
300,AA,0026,2027-07-20,611.01,USD,A310-300,280,271,194338.09,22,21,10,10
300,AZ,0555,2027-07-20,185.00,EUR,DC-10-10,380,369,85695.70,41,38,18,18
300,LH,0454,2027-07-21,965.00,EUR,A310-300,280,265,301900.25,22,22,10,10
300,LH,2402,2027-07-21,242.00,EUR,A321,220,211,64846.32,22,22,11,11
300,UA,0941,2027-07-21,879.82,USD,A319,220,206,227908.92,22,21,10,10
300,UA,3504,2027-07-21,879.82,USD,DC-10-10,380,367,406319.18,41,40,18,17
300,LH,2407,2027-07-21,242.00,EUR,A321,220,210,63730.70,22,21,11,11
300,LH,2415,2027-07-21,242.00,EUR,727-200,189,181,55742.28,18,17,11,11
300,SQ,0866,2027-07-21,512.99,SGD,DC-10-10,380,371,239642.90,41,40,18,18
300,SQ,0988,2027-07-21,910.15,SGD,DC-10-10,380,380,432549.55,41,41,18,18
300,LH,2436,2027-07-21,242.00,EUR,737-200,130,119,35813.58,10,9,8,8
300,LH,2462,2027-07-21,242.00,EUR,A319,220,212,63842.02,22,21,10,10
300,JL,0407,2027-07-21,1061.36,JPY,A310-300,280,266,331993.25,22,22,10,9
300,JL,0408,2027-07-21,1061.36,JPY,A319,220,205,265467.29,22,21,10,8
300,LH,0400,2027-07-21,666.00,EUR,DC-10-10,380,368,309057.30,41,41,18,17
300,SQ,0002,2027-07-21,2320.04,SGD,A319,220,220,631979.05,22,22,10,10
300,LH,0401,2027-07-21,666.00,EUR,DC-10-10,380,369,310902.12,41,39,18,18
300,AZ,0791,2027-07-21,1014.00,EUR,A319,220,203,257332.92,22,21,10,10
300,SQ,0326,2027-07-21,1737.55,SGD,A310-300,280,279,571272.03,22,22,10,10
300,SQ,0997,2027-07-21,910.15,SGD,747-400,385,380,424713.03,31,31,21,21
300,UA,0007,2027-07-21,422.94,USD,A310-300,280,270,134249.71,22,22,10,10
300,LH,2463,2027-07-21,242.00,EUR,A321,220,212,64369.58,22,22,11,10
300,LH,3577,2027-07-21,185.00,EUR,A321,220,213,49393.15,22,21,11,11
300,AA,0064,2027-07-21,422.94,USD,A319,220,206,108716.85,22,21,10,10
300,QF,0005,2027-07-21,788.64,AUD,747-400,385,374,361370.90,31,29,21,21
300,LH,0402,2027-07-22,666.00,EUR,747-400,385,374,305341.02,31,29,21,21
300,SQ,0067,2027-07-22,329.31,SGD,747-400,385,385,154890.10,31,31,21,21
300,SQ,0114,2027-07-22,357.44,SGD,737-200,130,124,55910.97,10,10,8,8
300,LH,0455,2027-07-22,965.00,EUR,A319,220,212,252868.60,22,22,10,9
300,SQ,0117,2027-07-22,357.44,SGD,A319,220,210,93367.06,22,21,10,10
300,SQ,0158,2027-07-22,494.79,SGD,A321,220,210,130990.51,22,21,11,11
300,SQ,0161,2027-07-22,494.79,SGD,A321,220,220,136413.39,22,22,11,11
300,SQ,0863,2027-07-22,512.99,SGD,A319,220,220,139112.40,22,22,10,10
300,UA,3516,2027-07-22,611.01,USD,DC-10-10,380,366,280820.58,41,39,18,18
300,UA,3517,2027-07-22,611.01,USD,747-400,385,372,279030.32,31,30,21,21
300,QF,0006,2027-07-22,788.64,AUD,A310-300,280,271,251434.34,22,21,10,10
300,AZ,0788,2027-07-22,1030.00,EUR,DC-10-10,380,364,470524.60,41,40,18,16
300,AZ,0789,2027-07-22,1030.00,EUR,747-400,385,372,468021.70,31,30,21,20
300,SQ,0015,2027-07-22,2320.04,SGD,DC-10-10,380,380,1110301.80,41,41,18,18
300,AZ,0790,2027-07-22,1014.00,EUR,A310-300,280,271,322249.20,22,22,10,10
300,DL,0106,2027-07-22,611.01,USD,DC-10-10,380,366,282238.12,41,40,18,18
300,SQ,0325,2027-07-22,1737.55,SGD,747-400,385,376,803374.21,31,30,21,21
300,DL,1699,2027-07-22,422.94,USD,DC-10-10,380,366,196405.01,41,39,18,18
300,DL,1984,2027-07-22,422.94,USD,747-400,385,375,194057.65,31,30,21,20
300,SQ,0066,2027-07-22,329.31,SGD,DC-10-10,380,380,157073.40,41,41,18,18
300,AA,0017,2027-07-22,422.94,USD,747-400,385,374,191084.46,31,29,21,19
300,AA,0026,2027-07-22,611.01,USD,A310-300,280,269,193219.94,22,21,10,10
300,AZ,0555,2027-07-22,185.00,EUR,DC-10-10,380,367,84883.55,41,40,18,17
300,LH,0454,2027-07-23,965.00,EUR,A310-300,280,271,306155.90,22,20,10,10
300,LH,2402,2027-07-23,242.00,EUR,A321,220,210,64483.32,22,22,11,11
300,UA,0941,2027-07-23,879.82,USD,A319,220,214,229994.15,22,21,10,9
300,UA,3504,2027-07-23,879.82,USD,DC-10-10,380,369,406125.66,41,39,18,18
300,LH,2407,2027-07-23,242.00,EUR,A321,220,211,64398.62,22,22,11,11
300,LH,2415,2027-07-23,242.00,EUR,727-200,189,182,55493.02,18,17,11,11
300,SQ,0866,2027-07-23,512.99,SGD,DC-10-10,380,373,242207.88,41,40,18,18
300,SQ,0988,2027-07-23,910.15,SGD,DC-10-10,380,376,431748.44,41,41,18,18
300,LH,2436,2027-07-23,242.00,EUR,737-200,130,127,37921.40,10,10,8,8
300,LH,2462,2027-07-23,242.00,EUR,A319,220,214,63312.04,22,21,10,9
300,JL,0407,2027-07-23,1061.36,JPY,A310-300,280,262,325412.87,22,20,10,10
300,JL,0408,2027-07-23,1061.36,JPY,A319,220,205,266008.55,22,19,10,10
300,LH,0400,2027-07-23,666.00,EUR,DC-10-10,380,361,300685.68,41,37,18,18
300,SQ,0002,2027-07-23,2320.04,SGD,A319,220,220,629867.81,22,22,10,10
300,LH,0401,2027-07-23,666.00,EUR,DC-10-10,380,367,307125.90,41,39,18,17
300,AZ,0791,2027-07-23,1014.00,EUR,A319,220,214,268557.90,22,22,10,9
300,SQ,0326,2027-07-23,1737.55,SGD,A310-300,280,280,569343.45,22,22,10,10
300,SQ,0997,2027-07-23,910.15,SGD,747-400,385,378,420926.84,31,30,21,21
300,UA,0007,2027-07-23,422.94,USD,A310-300,280,269,133234.65,22,21,10,10
300,LH,2463,2027-07-23,242.00,EUR,A321,220,211,64326.02,22,22,11,11
300,LH,3577,2027-07-23,185.00,EUR,A321,220,214,49206.30,22,21,11,10
300,AA,0064,2027-07-23,422.94,USD,A319,220,204,107668.04,22,20,10,10
300,QF,0005,2027-07-23,788.64,AUD,747-400,385,367,358571.20,31,30,21,21
300,LH,0402,2027-07-24,666.00,EUR,747-400,385,370,304801.56,31,30,21,21
300,SQ,0067,2027-07-24,329.31,SGD,747-400,385,382,154992.19,31,31,21,21
300,SQ,0114,2027-07-24,357.44,SGD,737-200,130,121,53090.65,10,9,8,7
300,LH,0455,2027-07-24,965.00,EUR,A319,220,204,248612.95,22,21,10,10
300,SQ,0117,2027-07-24,357.44,SGD,A319,220,220,98096.00,22,22,10,10
300,SQ,0158,2027-07-24,494.79,SGD,A321,220,220,135601.94,22,22,11,11
300,SQ,0161,2027-07-24,494.79,SGD,A321,220,220,136141.24,22,22,11,11
300,UA,3516,2027-07-24,611.01,USD,DC-10-10,380,364,280942.76,41,39,18,18
300,UA,3517,2027-07-24,611.01,USD,747-400,385,366,277221.70,31,30,21,21
300,AZ,0788,2027-07-24,1030.00,EUR,DC-10-10,380,360,465817.50,41,40,18,17
300,DL,0106,2027-07-24,611.01,USD,DC-10-10,380,370,283600.66,41,40,18,17
